"","X","Name","Location","Cuisine","Longitude","Latitude","Award","Explanation","Min Price","Max Price","Country"
"192",4170,"West New Malaysia","New York","Malaysian",-73.9966263,40.715866,"Bib Gourmand","Good food at moderate prices",20,25,"United States"
"193",4248,"Dubrovnik","New Rochelle","Croatian, Seafood",-73.7890443,40.9035486,"Bib Gourmand","Good food at moderate prices",20,50,"United States"
"194",4293,"Lula Cafe","Chicago","American",-87.7067933,41.9278163,"Bib Gourmand","Good food at moderate prices",20,50,"United States"
"195",4339,"Bidwell","Washington","American, Contemporary",-76.99799,38.90871,"Bib Gourmand","Good food at moderate prices",20,60,"United States"
"196",2897,"Baader's Schützen","Donaueschingen","Market Cuisine",8.5003863,47.9505661,"Bib Gourmand","Good food at moderate prices",20,65,"Germany"
"197",3120,"Corona - Hotel zur Post","Hardert","Mediterranean Cuisine, French",7.5157151,50.5161996,"Bib Gourmand","Good food at moderate prices",20,65,"Germany"
"198",3422,"Dos Cuiners","Mataró","Contemporary",2.4436912,41.5388303,"Bib Gourmand","Good food at moderate prices",20,40,"Spain"
"199",3441,"Amoca","Linyola","Traditional Cuisine",0.9031312,41.7112823,"Bib Gourmand","Good food at moderate prices",20,60,"Spain"
"200",4780,"L'Émotion","Puy-en-Velay","Modern Cuisine",3.8887,45.04357,"Bib Gourmand","Good food at moderate prices",20,70,"France"
"201",4858,"Au Raisin d'Or","Zimmerbach","Traditional Cuisine",7.2340804,48.0741413,"Bib Gourmand","Good food at moderate prices",20,65,"France"
"202",4873,"Le Médiéval","Puy-l'Évêque","Modern Cuisine",1.1379741,44.5038632,"Bib Gourmand","Good food at moderate prices",20,45,"France"
"203",5070,"Le Turenne","Beaulieu-sur-Dordogne","Modern Cuisine",1.8383361,44.9787356,"Bib Gourmand","Good food at moderate prices",20,70,"France"
"204",5081,"Dahm","Erpeldange","Regional Cuisine",6.1131814,49.8656892,"Bib Gourmand","Good food at moderate prices",20,100,"Luxembourg"
"205",3297,"Din Tai Fung (COD)","Macau","Shanghainese",113.56397,22.149635,"Bib Gourmand","Good food at moderate prices",20,40,"Macau"
"206",4153,"Hawker Chan Soya Sauce Chicken Rice & Noodle","Singapore","Cantonese Roast Meats",103.842995,1.283162,"Bib Gourmand","Good food at moderate prices",20,20,"Singapore"
"207",3217,"Ibérico World Tapas","Nottingham","Mediterranean Cuisine",-1.1441974,52.9508467,"Bib Gourmand","Good food at moderate prices",20,40,"United Kingdom"
"208",3231,"El Gato Negro","Manchester","Spanish",-2.2456707,53.4810871,"Bib Gourmand","Good food at moderate prices",20,50,"United Kingdom"
"209",3252,"Brasserie Zédel","London","French",-0.1356086,51.5106156,"Bib Gourmand","Good food at moderate prices",20,65,"United Kingdom"
"210",3257,"Bao","London","Taiwanese",-0.13654,51.5132537,"Bib Gourmand","Good food at moderate prices",20,40,"United Kingdom"
"211",3327,"Thai Niyom","Bangkok","Thai",100.549126,13.741953,"Bib Gourmand","Good food at moderate prices",20,20,"Thailand"
"212",5233,"Mocotó","São Paulo","Brazilian",-46.5816442,-23.4866595,"Bib Gourmand","Good food at moderate prices",20,20,"Brazil"
"213",5235,"Corrutela","São Paulo","Modern Cuisine",-46.68576,-23.55524,"Bib Gourmand","Good food at moderate prices",20,25,"Brazil"
"214",5238,"Balaio IMS","São Paulo","Brazilian",-46.662113,-23.556194,"Bib Gourmand","Good food at moderate prices",20,20,"Brazil"
"215",3332,"Krua Apsorn (Sam Sen)","Bangkok","Thai",100.5064294,13.7742393,"Bib Gourmand","Good food at moderate prices",20,20,"Thailand"
"216",4619,"Aroleid Restaurant","Zermatt","Creative, World Cuisine",7.7302936,46.0015365,"Bib Gourmand","Good food at moderate prices",20,75,"Switzerland"
"217",3660,"Arrocería Sal y Amor","Tokyo","Spanish",139.7035013,35.6508529,"Bib Gourmand","Good food at moderate prices",20,50,"Japan"
"218",3664,"infusion","Tokyo","French",139.6438801,35.6286676,"Bib Gourmand","Good food at moderate prices",20,75,"Japan"
"219",3674,"LA BETTOLA da Ochiai","Tokyo","Italian",139.7711249,35.6727588,"Bib Gourmand","Good food at moderate prices",20,60,"Japan"
"220",3916,"RISTORANTE SPELLO","Osaka","Italian",135.507498,34.68095,"Bib Gourmand","Good food at moderate prices",20,70,"Japan"
"221",3919,"via del emme","Osaka","Italian",135.484747,34.697566,"Bib Gourmand","Good food at moderate prices",20,70,"Japan"
"222",3932,"ça marche","Osaka","French",135.50822,34.690853,"Bib Gourmand","Good food at moderate prices",20,60,"Japan"
"223",1465,"Osteria degli Assonica","Sorisole","Italian Contemporary, Creative",9.6526781,45.7431411,"1 MICHELIN Star","Very good cooking in its category",20,95,"Italy"
"224",3403,"Verat","Santa Coloma de Gramenet","Fusion",2.2065718,41.455486,"Bib Gourmand","Good food at moderate prices",20,40,"Spain"
"225",3491,"La Escuela","Bilbao","Contemporary, Basque",-2.9401068,43.2793631,"Bib Gourmand","Good food at moderate prices",20,40,"Spain"
"226",3521,"Vinòmic","La Garriga","Traditional Cuisine",2.2861627,41.6821061,"Bib Gourmand","Good food at moderate prices",20,60,"Spain"
"227",3719,"Edelweiss","Viceno","Regional Cuisine, Seasonal Cuisine",8.307799,46.22896,"Bib Gourmand","Good food at moderate prices",20,60,"Italy"
"228",3745,"L'800","Argelato","Regional Cuisine",11.351547,44.6414004,"Bib Gourmand","Good food at moderate prices",20,45,"Italy"
"229",3785,"Accademia Ristorante","Casale Monferrato","Country cooking",8.4533279,45.1364114,"Bib Gourmand","Good food at moderate prices",20,60,"Italy"
"230",3811,"Da Fausto","Cavatore","Piedmontese",8.4467289,44.6292076,"Bib Gourmand","Good food at moderate prices",20,55,"Italy"
"231",3902,"Taverna 58","Pescara","Regional Cuisine",14.213223,42.46174,"Bib Gourmand","Good food at moderate prices",20,45,"Italy"
"232",4625,"La Table du Sommelier","Albi","Modern Cuisine",2.1458041,43.9347151,"Bib Gourmand","Good food at moderate prices",20,65,"France"
"233",4731,"La Falène Bleue","Lannepax","Modern Cuisine",0.2271728,43.8000127,"Bib Gourmand","Good food at moderate prices",20,65,"France"
"234",4788,"La Table d'Inomoto","Saint-André-de-Cubzac","Modern Cuisine",-0.4480447,44.9929768,"Bib Gourmand","Good food at moderate prices",20,50,"France"
"235",4812,"La Croix d'Or","Le Pin-la-Garenne","Traditional Cuisine",0.5461498,48.4408769,"Bib Gourmand","Good food at moderate prices",20,60,"France"
"236",4860,"Le Bistrot d'à Côté","Clermont-Ferrand","Modern Cuisine",3.0811003,45.7778951,"Bib Gourmand","Good food at moderate prices",20,65,"France"
"237",4861,"Le Colvert","Saint-Lieux-lès-Lavaur","Modern Cuisine",1.7592759,43.7647665,"Bib Gourmand","Good food at moderate prices",20,70,"France"
"238",4977,"Le 62","Clermont-Ferrand","Modern Cuisine",3.077339,45.7808357,"Bib Gourmand","Good food at moderate prices",20,55,"France"
"239",5060,"Au Relais des Ménétriers","Ribeauvillé","Modern Cuisine, Traditional Cuisine",7.3251259,48.1905207,"Bib Gourmand","Good food at moderate prices",20,75,"France"
"240",5066,"L'Écureuil","Clermont-Ferrand","Modern Cuisine",3.0804584,45.7789926,"Bib Gourmand","Good food at moderate prices",20,60,"France"
"241",5077,"L'Ecuelle","Wilwerdange","Traditional Cuisine, Modern Cuisine",6.0225525,50.1390048,"Bib Gourmand","Good food at moderate prices",20,90,"Luxembourg"
"242",5085,"Kamakura","Luxembourg","Japanese",6.136076,49.6088551,"Bib Gourmand","Good food at moderate prices",20,100,"Luxembourg"
"243",5132,"Toucan","Ixelles","Modern Cuisine",4.3595492,50.8201065,"Bib Gourmand","Good food at moderate prices",20,45,"Belgium"
"244",5134,"Il était une fois...","Nivelles","Modern Cuisine",4.2980455,50.5812748,"Bib Gourmand","Good food at moderate prices",20,65,"Belgium"
"245",5166,"Brasserie de la Patinoire","Brussels","Classic French",4.371068,50.8124024,"Bib Gourmand","Good food at moderate prices",20,70,"Belgium"
"246",5209,"Le Coq en Pâte","Woluwe-Saint-Lambert","Italian",4.42034,50.8442145,"Bib Gourmand","Good food at moderate prices",20,60,"Belgium"
"247",4144,"Zlatne Gorice","Varaždin Breg","Regional Cuisine",16.4022305,46.2363848,"Bib Gourmand","Good food at moderate prices",20,45,"Croatia"
"248",4150,"Ka Soh (Outram Park)","Singapore","Cantonese",103.8356,1.282503,"Bib Gourmand","Good food at moderate prices",20,20,"Singapore"
"249",4189,"Shiraz Kitchen","Elmsford","Persian, Middle Eastern",-73.8153372,41.0533687,"Bib Gourmand","Good food at moderate prices",20,50,"United States"
"250",4216,"Maria Restaurant","New Rochelle","Italian, Italian-American",-73.7736953,40.914265,"Bib Gourmand","Good food at moderate prices",20,45,"United States"
"251",4289,"Avlí Taverna","Chicago","Greek, Regional Cuisine",-87.6623106,41.9287989,"Bib Gourmand","Good food at moderate prices",20,50,"United States"
"252",1056,"Nahm","Bangkok","Thai",100.5389536,13.7231647,"1 MICHELIN Star","Very good cooking in its category",20,105,"Thailand"
"253",4616,"Du Cerf - Brasserie","Sonceboz","Regional Cuisine, Traditional Cuisine",7.1784256,47.1962721,"Bib Gourmand","Good food at moderate prices",20,95,"Switzerland"
"254",1521,"Materia","Cernobbio","Creative",9.0719729,45.8383402,"1 MICHELIN Star","Very good cooking in its category",20,160,"Italy"
"255",3051,"Diergardts Kühler Grund","Hattingen","Classic Cuisine, Market Cuisine",7.2049366,51.4051276,"Bib Gourmand","Good food at moderate prices",20,95,"Germany"
"256",3092,"Wirtshaus zur Sonne","Glottertal","Country cooking, Classic Cuisine",7.9610555,48.0483979,"Bib Gourmand","Good food at moderate prices",20,70,"Germany"
"257",3353,"Le Babachris","Guimaraes","Mediterranean Cuisine",-8.2972531,41.4419757,"Bib Gourmand","Good food at moderate prices",20,40,"Portugal"
"258",3381,"La Capilleta","Plan","Contemporary",0.3367735,42.5801078,"Bib Gourmand","Good food at moderate prices",20,70,"Spain"
"259",3386,"Cal Xirricló","Balaguer","Creative, Traditional Cuisine",0.8098389,41.7884063,"Bib Gourmand","Good food at moderate prices",20,75,"Spain"
"260",3415,"Hostal Colomí","Santa Coloma de Queralt","Traditional Cuisine",1.3833486,41.5333819,"Bib Gourmand","Good food at moderate prices",20,65,"Spain"
"261",3417,"Ca´n Boqueta","Sóller","Regional Cuisine, Modern Cuisine",2.7115715,39.7679667,"Bib Gourmand","Good food at moderate prices",20,60,"Spain"
"262",3430,"El Origen","Huesca","Traditional Cuisine",-0.4048128,42.1378049,"Bib Gourmand","Good food at moderate prices",20,60,"Spain"
"263",3453,"Mas Concas","L'Escala","Mediterranean Cuisine",3.1006407,42.1373158,"Bib Gourmand","Good food at moderate prices",20,55,"Spain"
"264",3483,"Garbí","Castellar del Vallès","Catalan",2.0872822,41.6107945,"Bib Gourmand","Good food at moderate prices",20,40,"Spain"
"265",3697,"Al Palazzon","Galliera Veneta","Regional Cuisine",11.8115922,45.6735429,"Bib Gourmand","Good food at moderate prices",20,60,"Italy"
"266",4772,"Le Bourbon","Yssingeaux","Country cooking",4.1242798,45.1439578,"Bib Gourmand","Good food at moderate prices",20,75,"France"
"267",4810,"La Forêt","Senonches","Modern Cuisine",1.0338828,48.5602808,"Bib Gourmand","Good food at moderate prices",20,85,"France"
"268",4824,"La Petite Ourse","Rennes","Market Cuisine",-1.6827619,48.1082357,"Bib Gourmand","Good food at moderate prices",20,30,"France"
"269",4830,"Arbequina","Thuir","Modern Cuisine",2.756809,42.6329065,"Bib Gourmand","Good food at moderate prices",20,55,"France"
"270",4917,"Bistrot DuPont","Pont-Sainte-Marie","Traditional Cuisine",4.0985415,48.314106,"Bib Gourmand","Good food at moderate prices",20,80,"France"
"271",4918,"Le Chardonnay","Clermont-Ferrand","Modern Cuisine",3.08635,45.77935,"Bib Gourmand","Good food at moderate prices",20,60,"France"
"272",4954,"La Rochette","Labaroche","Modern Cuisine, Alsatian",7.1940112,48.1007117,"Bib Gourmand","Good food at moderate prices",20,85,"France"
"273",4982,"Les Résistants","Paris","Modern Cuisine",2.3607033,48.8699714,"Bib Gourmand","Good food at moderate prices",20,55,"France"
"274",5028,"Le P'tit Rouquin","Niort","Traditional Cuisine",-0.456192,46.319886,"Bib Gourmand","Good food at moderate prices",20,55,"France"
"275",5029,"L'Eau d'Oust","Rohan","Traditional Cuisine",-2.7524339,48.0728366,"Bib Gourmand","Good food at moderate prices",20,130,"France"
"276",5047,"Ar Maen Hir","Locronan","Traditional Cuisine",-4.2114968,48.0977773,"Bib Gourmand","Good food at moderate prices",20,60,"France"
"277",5098,"Tero","Saint-Gilles","Organic, Vegetarian",4.3559859,50.8300815,"Bib Gourmand","Good food at moderate prices",20,45,"Belgium"
"278",5155,"Le Bistrot d'en Face","Liège","Country cooking, Traditional Cuisine",5.5779576,50.645336,"Bib Gourmand","Good food at moderate prices",20,65,"Belgium"
"279",5181,"Villa Singha","Auderghem","Thai, Asian",4.4075821,50.8205968,"Bib Gourmand","Good food at moderate prices",20,45,"Belgium"
"280",5215,"Le Danieli","Liège","Italian",5.5780994,50.6469845,"Bib Gourmand","Good food at moderate prices",20,65,"Belgium"
"281",1051,"Suan Thip","Nonthaburi","Thai",100.502144,13.926962,"1 MICHELIN Star","Very good cooking in its category",20,45,"Thailand"
"282",3320,"Huan Soontaree","Chiang Mai","Northern Thai",98.9937575,18.8310278,"Bib Gourmand","Good food at moderate prices",20,20,"Thailand"
"283",5227,"Brasserie Victória","São Paulo","Lebanese",-46.6752,-23.58831,"Bib Gourmand","Good food at moderate prices",25,25,"Brazil"
"284",5237,"Tordesilhas","São Paulo","Brazilian",-46.6674954,-23.5606478,"Bib Gourmand","Good food at moderate prices",25,55,"Brazil"
"285",5249,"Barú Marisquería","São Paulo","Seafood",-46.66587,-23.563446,"Bib Gourmand","Good food at moderate prices",25,25,"Brazil"
"286",1223,"Coto de Quevedo","Torre de Juan Abad","Traditional Cuisine",-3.0491664,38.5799538,"1 MICHELIN Star","Very good cooking in its category",25,60,"Spain"
"287",1393,"Gardenia","Caluso","Modern Cuisine",7.8896044,45.3034572,"1 MICHELIN Star","Very good cooking in its category",25,130,"Italy"
"288",2902,"Die Alte Brauerei","Sankt Ingbert","French, European Contemporary",7.1185216,49.2812104,"Bib Gourmand","Good food at moderate prices",25,105,"Germany"
"289",2916,"Landgasthof Schwanen","Bad Bellingen","Country cooking",7.5570685,47.7321512,"Bib Gourmand","Good food at moderate prices",25,70,"Germany"
"290",3132,"Little John's","Neukirchen-Vluyn","Market Cuisine, International",6.5352339,51.4382036,"Bib Gourmand","Good food at moderate prices",25,65,"Germany"
"291",3355,"Carvalho","Chaves","Traditional Cuisine",-7.4705264,41.7379667,"Bib Gourmand","Good food at moderate prices",25,35,"Portugal"
"292",3382,"De Galo","Covarrubias","Traditional Cuisine",-3.5196058,42.0593941,"Bib Gourmand","Good food at moderate prices",25,45,"Spain"
"293",3406,"Mesón del Pastor","Morella","Regional Cuisine, Traditional Cuisine",-0.1007192,40.61797,"Bib Gourmand","Good food at moderate prices",25,45,"Spain"
"294",3411,"Azafrán","Villarrobledo","Regional Cuisine",-2.5952528,39.2705907,"Bib Gourmand","Good food at moderate prices",25,75,"Spain"
"295",3435,"Ca L'Amagat","Bagà","Traditional Cuisine",1.8623248,42.2523027,"Bib Gourmand","Good food at moderate prices",25,55,"Spain"
"296",3450,"La Cava d'en Sergi","Sant Sadurní d'Anoia","Traditional Cuisine",1.7811167,41.427102,"Bib Gourmand","Good food at moderate prices",25,55,"Spain"
"297",3466,"El Almirez","Hervás","Traditional Cuisine",-5.8593455,40.2743292,"Bib Gourmand","Good food at moderate prices",25,45,"Spain"
"298",3486,"Terra","Palencia","Contemporary",-4.5333929,42.007787,"Bib Gourmand","Good food at moderate prices",25,60,"Spain"
"299",3509,"Pampín Bar","Santiago de Compostela","Regional Cuisine",-8.5381375,42.8810996,"Bib Gourmand","Good food at moderate prices",25,55,"Spain"
"300",3524,"Alborada","Murcia","Traditional Cuisine",-1.1278293,37.9869962,"Bib Gourmand","Good food at moderate prices",25,55,"Spain"
"301",3527,"Morro Tango","Alfaro","Contemporary",-1.7507215,42.1791718,"Bib Gourmand","Good food at moderate prices",25,55,"Spain"
"302",3545,"Bolívar","Madrid","Traditional Cuisine",-3.7053531,40.4289126,"Bib Gourmand","Good food at moderate prices",25,55,"Spain"
"303",3561,"Querida Margarita","Santander","Fusion, Traditional Cuisine",-3.7958258,43.4647564,"Bib Gourmand","Good food at moderate prices",25,25,"Spain"
"304",3564,"Trasiego","Barbastro","Modern Cuisine",0.1201515,42.0339451,"Bib Gourmand","Good food at moderate prices",25,55,"Spain"
"305",3694,"Ponte di Nava","Ponte di Nava","Piedmontese",7.868451,44.1180625,"Bib Gourmand","Good food at moderate prices",25,65,"Italy"
"306",3696,"Da Sapì","Esine","Contemporary, Regional Cuisine",10.2577142,45.9231937,"Bib Gourmand","Good food at moderate prices",25,70,"Italy"
"307",3702,"Alla Pasina","Dosson","Regional Cuisine",12.2558509,45.6289367,"Bib Gourmand","Good food at moderate prices",25,70,"Italy"
"308",3710,"Trattoria Antichi Sapori","Gaione","Emilian",10.2862789,44.7559486,"Bib Gourmand","Good food at moderate prices",25,40,"Italy"
"309",3722,"Il Gabbiano","Corte de' Cortesi","Lombardian, Regional Cuisine",10.0072355,45.2724821,"Bib Gourmand","Good food at moderate prices",25,45,"Italy"
"310",3770,"Osteria Enoteca Gambrinus","San Polo di Piave","Regional Cuisine, Seasonal Cuisine",12.3885415,45.7968129,"Bib Gourmand","Good food at moderate prices",25,55,"Italy"
"311",3792,"Convito","Sangineto Lido","Seafood",15.872977,39.587013,"Bib Gourmand","Good food at moderate prices",25,75,"Italy"
"312",3794,"Buscone","Varzi","Regional Cuisine",9.221432,44.790707,"Bib Gourmand","Good food at moderate prices",25,40,"Italy"
"313",3802,"Hub","Macomer","Market Cuisine, Italian",8.7629756,40.2674694,"Bib Gourmand","Good food at moderate prices",25,75,"Italy"
"314",3822,"Fonte alla Vena","San Quirico d'Orcia","Tuscan",11.60968,43.0561,"Bib Gourmand","Good food at moderate prices",25,95,"Italy"
"315",3833,"La Pignata","Ariano Irpino","Regional Cuisine, Campanian",15.0947663,41.1569021,"Bib Gourmand","Good food at moderate prices",25,60,"Italy"
"316",3839,"Osteria Le Panzanelle","Lucarelli","Tuscan",11.311626,43.518906,"Bib Gourmand","Good food at moderate prices",25,60,"Italy"
"317",3845,"Roma","Montoggio","Ligurian, Seasonal Cuisine",9.0436081,44.5139886,"Bib Gourmand","Good food at moderate prices",25,70,"Italy"
"318",3850,"La Cuccagna","Crispiano","Apulian",17.2287707,40.6040474,"Bib Gourmand","Good food at moderate prices",25,60,"Italy"
"319",3860,"CUCINA.eat","Cagliari","Market Cuisine",9.1223668,39.2202729,"Bib Gourmand","Good food at moderate prices",25,40,"Italy"
"320",3869,"Serendib","Milan","Indian, Asian",9.1827996,45.4798954,"Bib Gourmand","Good food at moderate prices",25,45,"Italy"
"321",3893,"Al Ristoro degli Angeli","Rome","Roman, Market Cuisine",12.4850816,41.8628405,"Bib Gourmand","Good food at moderate prices",25,50,"Italy"
